League,Split,Date,Game,Blue Team,Red Team,First Blood,First Tower,First Dragon,First Inhibitor,First Baron,Winner,Loser
2,2,2020/08/06,1,dwg,gen,dwg,dwg,gen,dwg,dwg,dwg,gen
2,2,2020/08/06,2,gen,dwg,gen,gen,gen,gen,,gen,dwg
2,2,2020/08/06,3,dwg,gen,gen,dwg,dwg,,dwg,dwg,gen
2,2,2020/08/06,1,sp,t1,t1,t1,t1,t1,t1,t1,sp
2,2,2020/08/06,2,t1,sp,sp,t1,sp,t1,,t1,sp
2,2,2020/08/07,2,dyn,af,dyn,dyn,af,dyn,dyn,dyn,af
2,2,2020/08/07,3,af,dyn,af,af,dyn,af,af,af,dyn
2,2,2020/08/07,1,kt,hle,hle,hle,hle,hle,hle,hle,kt
2,2,2020/08/07,3,kt,hle,hle,kt,hle,kt,kt,kt,hle
2,2,2020/08/08,1,sb,drx,drx,drx,drx,drx,drx,drx,sb
2,2,2020/08/08,2,drx,sb,drx,drx,sb,drx,drx,drx,sb
2,2,2020/08/08,1,dwg,sp,sp,sp,sp,dwg,dwg,dwg,sp
2,2,2020/08/08,2,sp,dwg,dwg,dwg,dwg,dwg,dwg,dwg,sp
2,2,2020/08/09,1,dyn,t1,t1,t1,t1,dyn,t1,t1,dyn
2,2,2020/08/09,2,t1,dyn,t1,t1,dyn,t1,t1,t1,dyn
2,2,2020/08/09,1,gen,kt,gen,gen,gen,gen,kt,gen,kt
2,2,2020/08/09,2,kt,gen,kt,kt,kt,kt,kt,kt,gen
2,2,2020/08/09,3,gen,kt,gen,gen,gen,gen,gen,gen,kt
